,ID,BRAND,recency,frequency,tenure
633,007QSGD032,TimeCapsule TV,139,0,139
634,007RAHR336,Pulse,51,1,51
635,007RBCZ425,Pulse,29,1,87
636,007RPZN840,DesignLab,130,1,130
637,007SGGD254,CineQuest,92,1,178
638,007TUSZ303,ChillStream,7,0,7
639,007TUSZ303,Pulse,73,0,73
640,007TZKX369,ChillStream,150,1,150
641,007UKRQ240,SilverScreen Classics,5,1,64
642,007VTTS788,CineQuest,41,2,69
643,007VYSV883,ChillStream,3,1,98
644,007WBUY207,Pulse,134,1,134
645,007WEBH532,Adrenaline,173,0,173
646,007WEBH532,DarkMatter,57,1,57
647,007WEBH532,Pulse,7,1,177
648,007WNPX422,ChillStream,114,1,114
649,007XAFB326,CineQuest,29,1,112
650,007XAFB326,LimeLight,105,0,105
651,007XAZW495,Adrenaline,85,1,85
652,007XGFT366,Pulse,85,0,85
653,007XIUX386,ChillStream,20,2,58
654,007XJDU250,RetroReel,79,2,170
655,007YHLJ760,PopCulture Now,127,1,166
656,007YIIV021,CineQuest,166,1,166
657,007YODP449,Pulse,91,1,91
658,007YRXF127,SilverScreen Classics,56,0,56
659,007YRXF127,TimeCapsule TV,41,1,41
660,008BYAI639,ChillStream,46,1,117
661,008DEJF778,LimeLight,12,1,12
662,008EAGI889,PopCulture Now,51,1,51
663,008EJGC563,CineQuest,35,1,71
664,008ENDY646,LimeLight,96,2,104
665,008ETUJ347,LimeLight,45,0,45
666,008EYKQ295,DesignLab,144,0,144
667,008EYKQ295,TasteMakers,167,1,167
668,008FXEV995,SilverScreen Classics,114,0,114
669,008GCGC579,LimeLight,114,1,114
670,008GPAN540,ChillStream,12,3,158
671,008GYJM623,TimeCapsule TV,177,1,177
672,008HUFE310,CineQuest,119,1,147
673,008IMKO973,SilverScreen Classics,73,2,153
674,008IMKO973,TimeCapsule TV,58,1,58
675,008JIXA533,CineQuest,3,1,3
676,008JIXA533,LimeLight,107,0,107
677,008JQHS769,DarkMatter,7,1,24
678,008KBIH389,CineQuest,40,1,45
679,008KENZ159,Adrenaline,31,1,31
680,008KENZ159,DarkMatter,100,1,120
681,008KKBT183,RetroReel,153,1,168
682,008KYXS286,Adrenaline,35,1,35
683,008KZIC544,Pulse,82,1,82
684,008LORV934,LimeLight,35,1,114
685,008MAAZ132,RetroReel,6,2,141
686,008MMNO553,ChillStream,160,0,160
687,008MZRP930,RetroReel,66,2,121
688,008NBCW660,LimeLight,116,1,116
689,008NBCW660,PopCulture Now,62,1,62
690,008NBCW660,TasteMakers,27,0,27
691,008NPVH576,Adrenaline,136,1,136
692,008NPVH576,DarkMatter,109,0,109
693,008OLVY250,ChillStream,16,1,80
694,008OOOH210,CineQuest,164,0,164
695,008OOXI656,RetroReel,60,2,102
696,008OOXI656,SilverScreen Classics,86,1,86
697,008PMLJ543,CineQuest,130,1,130
698,008POGX411,CineQuest,165,0,165
699,008POGX411,LimeLight,9,1,9
700,008POQF438,Adrenaline,87,1,87
701,008POQF438,DarkMatter,16,1,127
702,008PUNX655,Adrenaline,22,0,22
703,008RBZM621,LimeLight,37,2,161
704,008RDIR310,DarkMatter,149,1,149
705,008RGLC003,Pulse,49,1,49
706,008RZUB139,ChillStream,176,1,176
707,008SZJG831,DarkMatter,34,1,34
708,008TJKO648,TasteMakers,59,1,59
709,008TNLY548,Adrenaline,134,1,134
710,008TNLY548,Pulse,58,0,58
711,008TUPX394,DesignLab,41,1,41
712,008UPYC882,TimeCapsule TV,48,1,48
713,008UZTO673,CineQuest,79,1,154
714,008VFCG383,DesignLab,118,1,118
715,008VXDB743,RetroReel,41,2,43
716,008WMEQ926,Pulse,31,1,119
717,008WPTS451,TasteMakers,48,0,48
718,008YHZY176,Adrenaline,8,1,60
719,008YNFU804,ChillStream,21,2,162
720,008YPQG160,CineQuest,49,1,86
721,008YQIJ623,DesignLab,177,1,177
722,008YUFH506,Pulse,12,1,24
723,009BNUY561,DesignLab,89,1,110
724,009BNUY561,LimeLight,168,0,168
725,009BYWQ378,DesignLab,175,1,175
726,009BYWQ378,LimeLight,36,1,153
727,009BYWQ378,TasteMakers,72,0,72
728,009CWCA119,Pulse,45,0,45
729,009DFFV174,DarkMatter,21,0,21
730,009ECYS976,TimeCapsule TV,140,1,140
731,009FOVA390,SilverScreen Classics,40,2,147
732,009FOVA390,TimeCapsule TV,44,1,44
733,009FZVW489,ChillStream,147,2,159
734,009GTTM730,RetroReel,172,1,172
735,009GUTY233,RetroReel,18,1,18
736,009HAUW007,DesignLab,152,1,161
737,009HETB258,SilverScreen Classics,47,1,47
738,009HIOA323,DesignLab,19,1,19
739,009HIOA323,LimeLight,5,1,5
740,009HIOA323,PopCulture Now,62,1,110
741,009HPWQ787,DesignLab,112,1,112
742,009IATS935,RetroReel,18,2,124
743,009IATS935,SilverScreen Classics,89,2,110
744,009IATV914,RetroReel,26,1,131
745,009ILTP035,LimeLight,26,1,53
746,009IRTM799,ChillStream,35,1,35
747,009IZWB670,ChillStream,41,1,41
748,009IZWB670,Pulse,62,0,62
749,009LCON245,DesignLab,79,1,115
750,009LCON245,TasteMakers,110,1,110
751,009MCBT205,LimeLight,159,2,164
752,009MGCQ880,Adrenaline,44,1,44
753,009NCAP692,Adrenaline,104,0,104
754,009NCAP692,ChillStream,47,1,47
755,009NCAP692,CineQuest,47,2,56
756,009NCAP692,DarkMatter,73,1,73
757,009NCAP692,LimeLight,50,3,171
758,009NCAP692,Pulse,121,1,121
759,009NFTT664,DarkMatter,101,1,101
760,009NFTT664,Pulse,126,1,179
761,009NUOZ391,SilverScreen Classics,61,1,61
762,009NYIH286,SilverScreen Classics,16,0,16
763,009NYIH286,TimeCapsule TV,13,0,13
764,009ODJW058,ChillStream,127,1,167
765,009ODJW058,Pulse,70,0,70
766,009ORIF255,Adrenaline,54,1,126
767,009ORIF255,DarkMatter,119,1,119
768,009PNHD703,DesignLab,160,0,160
769,009PNHD703,LimeLight,75,1,75
770,009PNHD703,PopCulture Now,7,1,7
771,009QUIZ198,CineQuest,83,1,83
772,009QVOZ628,Pulse,125,2,149
773,009RGXC784,LimeLight,62,1,62
774,009RLGD090,PopCulture Now,143,0,143
775,009RONE973,SilverScreen Classics,132,0,132
776,009SDTY662,DesignLab,36,1,36
777,009SDTY662,TasteMakers,168,1,168
778,009TJGR736,DesignLab,154,1,154
779,009TJGR736,PopCulture Now,57,0,57
780,009TJGR736,TasteMakers,77,1,77
781,009TNKV002,Adrenaline,85,1,85
782,009TRYB185,SilverScreen Classics,59,2,92
783,009TTPK758,SilverScreen Classics,65,1,65
784,009UADJ869,SilverScreen Classics,146,1,146
785,009UADJ869,TimeCapsule TV,126,0,126
786,009ULAL921,CineQuest,101,1,177
787,009WAJR015,DesignLab,122,0,122
788,009WAJR015,PopCulture Now,142,0,142
789,009WCWO485,ChillStream,47,2,177
790,009WIQW112,SilverScreen Classics,29,1,127
791,009XJFZ994,RetroReel,42,1,161
792,009XJFZ994,TimeCapsule TV,103,1,103
793,009YWEP229,LimeLight,146,0,146
794,009ZCKQ977,CineQuest,139,0,139
795,009ZMOL535,RetroReel,51,1,77
796,009ZNIP210,CineQuest,8,1,20
797,009ZQQW485,Adrenaline,122,0,122
798,009ZZUD567,LimeLight,152,0,152
799,009ZZUD567,PopCulture Now,141,1,170
800,010ADQH166,LimeLight,122,0,122
801,010BVRJ742,CineQuest,54,1,54
802,010CETH686,TimeCapsule TV,156,0,156
803,010DJRE528,ChillStream,137,1,137
804,010DJRE528,CineQuest,52,2,92
805,010DOEJ249,DesignLab,1,2,79
806,010DTJW245,PopCulture Now,101,1,101
807,010DWEH981,LimeLight,127,1,127
808,010EDES624,RetroReel,33,1,33
809,010EWIB677,ChillStream,45,1,69
810,010FGYR018,RetroReel,4,2,99
811,010FGYR018,SilverScreen Classics,15,0,15
812,010FGYR018,TimeCapsule TV,14,1,86
813,010FMTD776,CineQuest,42,2,153
814,010FMTD776,LimeLight,9,3,99
815,010FMTD776,Pulse,7,0,7
816,010FMTY638,DesignLab,33,1,33
817,010FMTY638,TasteMakers,88,0,88
818,010FVSN529,ChillStream,31,2,179
819,010FVSN529,RetroReel,47,2,171
820,010HANE987,Adrenaline,163,0,163
821,010HANE987,DarkMatter,108,1,108
822,010HJKY577,RetroReel,14,1,157
823,010IAJD690,TasteMakers,70,1,70
824,010IITI122,LimeLight,2,2,80
825,010IKHA749,PopCulture Now,111,0,111
826,010ILYX029,DesignLab,102,1,102
827,010ILYX029,PopCulture Now,68,1,68
828,010IUXU575,LimeLight,168,1,168
829,010JDYY288,DesignLab,142,1,172
830,010JDYY288,TasteMakers,21,0,21
831,010JNVF030,DarkMatter,106,1,164
832,010KWCU194,LimeLight,78,0,78
833,010KYOR789,TimeCapsule TV,22,1,22
834,010LGPV785,ChillStream,79,1,125
835,010LGPV785,DesignLab,137,0,137
836,010LGPV785,PopCulture Now,150,1,150
837,010LUOI901,CineQuest,86,2,172
838,010MURF353,CineQuest,84,1,84
839,010MURF353,LimeLight,101,2,135
840,010MURF353,Pulse,156,1,156
841,010MWWJ010,CineQuest,130,0,130
842,010NQGU354,RetroReel,24,1,25
843,010NQJM627,RetroReel,165,1,165
844,010NQJM627,TimeCapsule TV,163,1,163
845,010PEEU517,Adrenaline,174,1,174
846,010PKHU916,LimeLight,89,1,174
847,010PKHU916,RetroReel,7,2,45
848,010PRQG612,ChillStream,74,0,74
849,010PRQG612,Pulse,28,1,28
850,010QFBK826,Pulse,0,2,164
851,010QJXH925,Adrenaline,119,1,119
852,010QKEH462,ChillStream,82,0,82
853,010QYQJ437,RetroReel,33,2,142
854,010RECN467,Adrenaline,102,1,102
855,010RECN467,Pulse,91,2,174
856,010RSTN249,RetroReel,60,2,152
857,010SBXW957,DesignLab,54,0,54
858,010SBXW957,TasteMakers,134,1,134
859,010SRCU881,RetroReel,35,2,64
860,010SRCU881,SilverScreen Classics,131,1,179
861,010SRCU881,TimeCapsule TV,90,0,90
862,010SSVA945,TasteMakers,91,0,91
863,010SYJP308,LimeLight,54,1,54
864,010SYJP308,Pulse,92,1,92
865,010SYJP308,RetroReel,119,1,119
866,010TMFP138,Adrenaline,59,1,59
867,010UGQJ077,LimeLight,53,1,53
868,010UXXD311,LimeLight,87,1,96
869,010UZAZ742,CineQuest,58,1,67
870,010UZAZ742,LimeLight,82,1,82
871,010UZAZ742,PopCulture Now,24,1,24
872,010VECF139,RetroReel,179,1,179
873,010WSZH215,LimeLight,73,1,73
874,010WSZH215,RetroReel,28,2,175
875,010XIHY104,CineQuest,12,1,12
876,010XTJU142,LimeLight,152,0,152
877,010YAZO858,RetroReel,42,2,180
878,010YLGA507,Adrenaline,121,1,161
879,010YLGA507,DarkMatter,107,1,107
880,010ZCIU076,Adrenaline,113,1,113
881,010ZCIU076,DarkMatter,99,1,99
882,010ZCIU076,Pulse,17,1,81
883,010ZSQB664,ChillStream,132,1,132
884,010ZSQB664,RetroReel,136,1,170
885,010ZVPP569,ChillStream,50,1,153
886,010ZWCB452,PopCulture Now,118,1,118
887,011ABCI893,LimeLight,55,1,129
888,011ACZS629,CineQuest,58,2,139
889,011ALNE291,Pulse,119,1,119
890,011ANYH850,LimeLight,84,0,95
891,011ARBM077,RetroReel,52,2,76
892,011AVBZ066,SilverScreen Classics,159,1,159
893,011AVBZ066,TimeCapsule TV,118,0,118
894,011BBQE645,DarkMatter,65,0,65
895,011BBQE645,Pulse,98,1,98
896,011CGFJ290,CineQuest,147,0,147
897,011CJIS986,CineQuest,33,0,33
898,011CLLQ568,PopCulture Now,10,1,151
899,011CQIW361,PopCulture Now,8,1,123
900,011CQIW361,TasteMakers,65,1,146
901,011CZZL807,TimeCapsule TV,46,1,46
902,011DGAN495,LimeLight,29,1,140
903,011DSBG390,SilverScreen Classics,1,1,2
904,011EGMN914,CineQuest,41,1,93
905,011ENER676,SilverScreen Classics,60,1,60
906,011ENKO556,RetroReel,125,1,125
907,011ENKO556,SilverScreen Classics,128,0,128
908,011ESHZ072,ChillStream,56,0,56
909,011ESHZ072,RetroReel,16,0,16
910,011EWBC900,SilverScreen Classics,90,1,90
911,011FKXG559,LimeLight,36,1,121
912,011GGIZ636,ChillStream,31,1,113
913,011GXVT794,Pulse,5,3,150
914,011HDZB166,DarkMatter,30,1,30
915,011HXJH357,ChillStream,10,0,10
916,011IAHZ786,ChillStream,29,1,75
917,011IBGU758,TimeCapsule TV,8,2,127
918,011JVYK876,RetroReel,84,1,84
919,011JVYK876,SilverScreen Classics,157,1,165
920,011KFWT471,LimeLight,21,1,128
921,011KPGW922,TimeCapsule TV,59,1,121
922,011KYJL020,CineQuest,29,2,146
923,011KYJL020,LimeLight,60,1,72
924,011LEDV211,CineQuest,33,1,33
925,011LENR015,PopCulture Now,20,1,167
926,011LPLI232,CineQuest,58,1,95
927,011LSEX181,Adrenaline,101,0,101
928,011LSEX181,DarkMatter,32,0,32
929,011LSEX181,Pulse,85,1,85
930,011LXVA830,CineQuest,129,2,172
931,011LXVA830,LimeLight,102,1,102
932,011MUSP833,Pulse,126,0,126
933,011MUSP833,RetroReel,180,1,180
934,011MUSP833,TimeCapsule TV,71,1,71
935,011MVXY562,DesignLab,74,1,74
936,011MVXY562,PopCulture Now,51,2,117
937,011MWSU369,CineQuest,106,1,144
938,011NKER738,DarkMatter,14,1,67
939,011NYSI264,Adrenaline,148,1,148
940,011NYSI264,DarkMatter,116,1,116
941,011PLWH405,RetroReel,116,1,116
942,011PNDQ451,DesignLab,151,1,151
943,011PNDQ451,LimeLight,11,0,11
944,011QAYX660,LimeLight,33,1,33
945,011QKAP204,ChillStream,147,1,147
946,011QWEL796,TimeCapsule TV,150,1,150
947,011RPET783,TimeCapsule TV,53,1,53
948,011RZAR801,RetroReel,27,0,27
949,011SJBN453,DarkMatter,106,0,106
950,011SLMB895,TimeCapsule TV,142,1,142
951,011SPRN698,PopCulture Now,40,0,40
952,011TADD214,LimeLight,82,1,132
953,011TPZO831,RetroReel,2,1,174
954,011TQMP008,DesignLab,30,0,30
955,011TQMP008,PopCulture Now,30,1,30
956,011UCHT576,DesignLab,0,1,0
957,011UCHT576,TasteMakers,118,1,118
958,011UMMB942,DesignLab,62,0,62
959,011UNMU772,DesignLab,179,0,179
960,011UVFN120,SilverScreen Classics,139,1,139
961,011UWFM987,DesignLab,11,1,115
962,011VGFI457,RetroReel,89,1,122
963,011VJJL464,CineQuest,74,2,94
964,011VKRK334,DesignLab,27,0,27
965,011VKRK334,TasteMakers,161,1,161
966,011VUPG544,ChillStream,30,2,167
967,011WHSO110,ChillStream,36,1,36
968,011WNBL181,LimeLight,55,1,55
969,011WNBL181,TasteMakers,70,1,70
970,011WSIB861,CineQuest,76,1,95
971,011WVPJ824,SilverScreen Classics,130,1,130
972,011WVPJ824,TimeCapsule TV,40,1,40
973,011XCJA428,TimeCapsule TV,67,0,67
974,011XRNL422,CineQuest,175,1,175
975,011XXZG300,SilverScreen Classics,48,1,142
976,011YISP421,CineQuest,150,0,150
977,011YMJQ577,DarkMatter,89,1,89
978,011YPPT247,LimeLight,78,1,106
979,011YPPT247,PopCulture Now,2,1,2
980,011YPPT247,TasteMakers,169,1,169
981,011YVHW125,ChillStream,146,0,146
982,011YZHO566,CineQuest,155,1,155
983,011ZCGJ198,LimeLight,122,1,122
984,012AERU493,Pulse,115,1,158
985,012BUHY644,CineQuest,4,2,104
986,012BZSE813,ChillStream,18,0,18
987,012BZSE813,LimeLight,63,1,93
988,012CDCC833,CineQuest,48,1,154
989,012COHA617,RetroReel,104,1,104
990,012COPQ802,DesignLab,109,1,109
991,012COPQ802,LimeLight,130,1,130
992,012COPQ802,TasteMakers,17,1,17
993,012DCNN613,ChillStream,124,1,134
994,012EATX685,LimeLight,152,1,152
995,012ECES198,TimeCapsule TV,165,1,165
996,012EMZA741,Pulse,31,2,167
997,012EOCL372,CineQuest,25,2,144
998,012EOCL372,LimeLight,97,0,97
999,012FGVB380,DesignLab,24,1,24
1000,012FYQI592,RetroReel,145,0,145
1001,012GHKT061,LimeLight,176,1,176
1002,012GHKT061,RetroReel,100,0,168
1003,012GOPO394,LimeLight,150,0,150
1004,012GYNX134,LimeLight,146,1,175
1005,012HAOO047,RetroReel,173,1,173
1006,012HJBP638,ChillStream,49,1,49
1007,012HJBP638,LimeLight,164,1,164
1008,012HJBP638,RetroReel,61,0,61
1009,012HJBP638,TimeCapsule TV,30,1,61
1010,012HMBC513,Adrenaline,79,1,79
1011,012HMBC513,DarkMatter,32,1,32
1012,012IALG117,Pulse,113,1,113
1013,012IKLM919,CineQuest,37,1,63
1014,012IKLM919,LimeLight,147,0,147
1015,012IQTQ643,ChillStream,115,1,115
1016,012IULF845,DesignLab,88,1,88
1017,012JHFS181,SilverScreen Classics,46,1,131
1018,012JHFS181,TimeCapsule TV,86,1,86
1019,012JIOR933,Adrenaline,77,1,77
1020,012JRGK221,Adrenaline,58,3,170
1021,012JRGK221,DarkMatter,106,1,106
1022,012KISU758,DarkMatter,171,1,171
1023,012KISU758,Pulse,123,1,123
1024,012KRPD043,TasteMakers,12,2,86
1025,012KUUP502,LimeLight,32,0,32
1026,012NJAL303,CineQuest,29,1,29
1027,012NKCT509,Pulse,129,1,157
1028,012NKNL498,RetroReel,120,1,120
1029,012NKNL498,TimeCapsule TV,125,1,125
1030,012OKEW335,ChillStream,160,1,160
1031,012ORVF146,TimeCapsule TV,174,1,174
1032,012PGIF956,SilverScreen Classics,107,0,107
1033,012PGXW482,TimeCapsule TV,120,1,150
1034,012QCKT959,Pulse,157,1,157
1035,012QOKK113,ChillStream,162,0,162
1036,012QOKK113,LimeLight,121,2,147
1037,012QOKK113,TasteMakers,28,1,28
1038,012QPKE887,LimeLight,167,0,167
1039,012QPKE887,Pulse,140,1,140
1040,012QPKE887,RetroReel,31,1,99
1041,012QVGZ928,Pulse,19,1,161
1042,012ROSW222,LimeLight,97,2,173
1043,012ROSW222,RetroReel,70,2,131
1044,012STHR868,LimeLight,124,0,124
1045,012STHR868,PopCulture Now,40,1,40
1046,012VORL281,LimeLight,86,1,136
1047,012WEHT582,SilverScreen Classics,72,1,158
1048,012WHYB239,DesignLab,9,0,9
1049,012WHYB239,TasteMakers,89,0,89
1050,012WZEO776,RetroReel,28,1,28
1051,012WZEO776,TimeCapsule TV,96,2,177
1052,012YMNU422,DarkMatter,110,1,110
1053,012YNCD041,PopCulture Now,13,1,13
1054,012YPPB329,Adrenaline,13,1,13
1055,012YYYE525,SilverScreen Classics,75,0,75
1056,012ZHZH344,Adrenaline,93,1,93
1057,012ZKBL003,RetroReel,125,1,171
1058,012ZKBL003,SilverScreen Classics,40,1,156
1059,012ZKBL003,TimeCapsule TV,174,1,174
1060,012ZXOJ609,CineQuest,10,2,83
1061,013BKXF391,TasteMakers,169,1,169
1062,013BMDE862,CineQuest,110,1,110
1063,013BMDE862,Pulse,22,2,144
1064,013CSKI723,Pulse,134,1,134
1065,013CSKI723,RetroReel,18,0,18
1066,013CTBM967,ChillStream,38,1,66
1067,013CVGL784,Pulse,55,2,96
1068,013CXMJ572,DesignLab,27,1,116
1069,013CXMJ572,LimeLight,1,1,102
1070,013CXMJ572,TasteMakers,120,0,120
1071,013DHDJ423,SilverScreen Classics,66,1,66
1072,013DPGX790,DesignLab,120,1,120
1073,013DRGC586,SilverScreen Classics,34,2,63
1074,013DRGC586,TimeCapsule TV,168,0,168
1075,013EDBF102,SilverScreen Classics,29,1,29
1076,013EDBF102,TimeCapsule TV,32,1,32
1077,013EHJJ675,ChillStream,106,1,106
1078,013EOKW828,CineQuest,112,1,112
1079,013EOZA303,DarkMatter,122,1,122
1080,013EUHO896,PopCulture Now,87,0,87
1081,013EVYJ468,RetroReel,92,1,92
1082,013EVYJ468,SilverScreen Classics,142,1,173
1083,013EVYJ468,TimeCapsule TV,111,1,111
1084,013FOBO830,Adrenaline,166,0,166
1085,013FOBO830,DarkMatter,7,2,164
1086,013GAEK483,RetroReel,135,0,135
1087,013GFVR193,DarkMatter,166,1,166
1088,013GGLC146,Adrenaline,9,2,91
1089,013GYXR944,SilverScreen Classics,77,0,77
1090,013GYXR944,TimeCapsule TV,154,0,154
1091,013HTFZ419,DesignLab,139,1,139
1092,013JFTE062,SilverScreen Classics,60,0,60
1093,013JFTE062,TimeCapsule TV,177,0,177
1094,013JHHM281,DesignLab,151,1,151
1095,013JHHM281,PopCulture Now,131,0,131
1096,013KWPN004,Pulse,57,1,57
1097,013MNYQ678,SilverScreen Classics,131,0,131
1098,013MNYQ678,TimeCapsule TV,150,0,150
1099,013MTFB535,PopCulture Now,73,1,99
1100,013NBYH878,ChillStream,36,1,72
1101,013NDHB969,CineQuest,143,0,143
1102,013NECD378,TasteMakers,128,0,128
1103,013NGXY502,RetroReel,11,1,11
1104,013NUAD802,DarkMatter,101,1,146
1105,013OGQF693,LimeLight,52,2,161
1106,013OJIM578,Adrenaline,78,1,78
1107,013OSSV699,RetroReel,3,1,140
1108,013PBGY068,DesignLab,107,1,107
1109,013PHIW544,DesignLab,111,1,172
1110,013QGID965,LimeLight,4,2,155
1111,013QOEF984,LimeLight,159,1,159
1112,013RAIW743,DarkMatter,15,0,15
1113,013RAIW743,Pulse,85,1,85
1114,013RSTC279,DarkMatter,90,1,117
1115,013SGVP332,Adrenaline,148,0,148
1116,013SNWP808,TimeCapsule TV,7,1,7
1117,013SPWX364,PopCulture Now,166,1,166
1118,013SXLE363,ChillStream,143,1,171
1119,013SXLE363,CineQuest,58,1,95
1120,013SXLE363,Pulse,34,2,87
1121,013TDFR758,RetroReel,90,0,90
1122,013TDFR758,SilverScreen Classics,62,1,69
1123,013TDFR758,TimeCapsule TV,136,0,136
1124,013TGGY304,TimeCapsule TV,29,1,29
1125,013TQUP682,SilverScreen Classics,4,1,13
1126,013TTIS226,RetroReel,84,1,84
1127,013UAEX409,PopCulture Now,0,1,0
1128,013UGIN678,Adrenaline,60,1,60
1129,013UGZT562,SilverScreen Classics,19,1,94
1130,013UGZT562,TimeCapsule TV,176,1,176
1131,013UKFT488,Pulse,117,1,117
1132,013VHQH230,LimeLight,43,2,154
1133,013WDPV563,Pulse,85,1,148
1134,013WNPT522,SilverScreen Classics,152,1,152
1135,013WNPT522,TimeCapsule TV,92,0,92
1136,013WTOI330,PopCulture Now,70,1,70
1137,013XTYO870,SilverScreen Classics,68,1,71
1138,013ZCNN919,CineQuest,157,1,177
1139,013ZJOX736,RetroReel,95,1,95
1140,013ZJOX736,SilverScreen Classics,32,1,32
1141,013ZMIN890,Adrenaline,37,1,37
1142,014BAQA921,SilverScreen Classics,102,0,102
1143,014BAQA921,TimeCapsule TV,63,1,63
1144,014BWIH031,Adrenaline,73,1,73
1145,014CMHT778,DesignLab,92,1,133
1146,014CMHT778,LimeLight,94,1,153
1147,014CMHT778,PopCulture Now,166,1,166
1148,014DHJI853,Adrenaline,79,0,79
1149,014DHJI853,Pulse,71,2,89
1150,014DOWC205,DesignLab,26,1,141
1151,014DOWC205,LimeLight,43,1,66
1152,014DOWC205,TasteMakers,142,0,142
1153,014EBCG728,DesignLab,180,1,180
1154,014EBCG728,TasteMakers,75,0,75
1155,014ESGL019,LimeLight,65,0,65
1156,014EUGG733,CineQuest,28,0,28
1157,014EUJF794,LimeLight,4,2,116
1158,014EYUL794,Pulse,162,1,162
1159,014EZXN555,LimeLight,20,1,180
1160,014GGHK387,CineQuest,33,0,33
1161,014HDED385,LimeLight,18,1,18
1162,014HIBF578,Pulse,88,0,88
1163,014HIBF578,SilverScreen Classics,121,0,121
1164,014HIBF578,TimeCapsule TV,57,0,57
1165,014HNAN653,Adrenaline,72,1,72
1166,014JHNE474,ChillStream,72,3,135
1167,014JVEA159,CineQuest,26,2,102
1168,014KFJT682,RetroReel,111,0,111
1169,014LSWK188,LimeLight,109,1,109
1170,014LTGF968,Adrenaline,91,1,91
1171,014LTGF968,DarkMatter,130,1,130
1172,014LWTH723,LimeLight,78,1,88
1173,014LZAJ680,PopCulture Now,35,0,35
1174,014MEMU919,Adrenaline,172,1,172
1175,014NLTM646,RetroReel,160,1,160
1176,014QEIU565,RetroReel,54,2,119
1177,014QPLD681,DarkMatter,119,1,148
1178,014QVVV587,SilverScreen Classics,119,0,119
1179,014QVVV587,TimeCapsule TV,134,1,148
1180,014RCJH312,SilverScreen Classics,64,1,64
1181,014RESX445,CineQuest,39,2,180
1182,014REWI075,ChillStream,23,2,120
1183,014SNMQ113,Pulse,92,1,92
1184,014TBAG057,Adrenaline,55,1,55
1185,014TBAG057,DarkMatter,81,0,81
1186,014UEQW740,DesignLab,26,0,26
1187,014UEQW740,LimeLight,122,1,122
1188,014UEQW740,Pulse,34,2,68
1189,014VGMI361,DesignLab,124,0,124
1190,014VGMI361,PopCulture Now,42,1,133
1191,014WBYM774,CineQuest,68,0,68
1192,014WBYM774,RetroReel,177,1,177
1193,014WLYS926,Pulse,72,1,126
1194,014WUFG531,DarkMatter,91,1,91
1195,014WVOC085,ChillStream,12,2,90
1196,014XEPR381,LimeLight,2,0,2
1197,014XEPR381,TasteMakers,111,1,111
1198,014XVTS677,RetroReel,166,0,166
1199,014YXQW736,DarkMatter,114,1,114
1200,014YXQW736,Pulse,131,0,131
1201,014ZCIU221,LimeLight,82,1,82
1202,014ZUDR775,Adrenaline,1,1,1
1203,014ZUDR775,LimeLight,77,1,77
1204,014ZUDR775,Pulse,84,0,84
1205,015AIAD608,PopCulture Now,174,0,174
1206,015AIME809,DesignLab,38,1,138
1207,015AIME809,PopCulture Now,4,1,4
1208,015AXES460,DesignLab,81,1,81
1209,015AXES460,PopCulture Now,150,1,150
1210,015AXES460,TasteMakers,12,1,12
1211,015BCSK055,DarkMatter,103,1,155
1212,015BCSK055,Pulse,82,2,109
1213,015BOHD080,DarkMatter,76,1,76
1214,015BOHD080,LimeLight,20,0,20
1215,015BTSD958,ChillStream,81,1,88
1216,015CAPM068,PopCulture Now,134,1,134
1217,015CROL757,Adrenaline,89,1,89
1218,015CROL757,DarkMatter,75,1,106
1219,015CROL757,Pulse,158,1,158
1220,015CSOZ245,PopCulture Now,34,0,34
1221,015DFHW458,CineQuest,60,0,60
1222,015DPSF855,Adrenaline,65,0,65
1223,015DPSF855,Pulse,44,2,173
1224,015DQGV741,LimeLight,46,1,137
1225,015DXRN587,SilverScreen Classics,175,1,175
1226,015DXRN587,TimeCapsule TV,84,1,178
1227,015EBAN782,LimeLight,6,1,31
1228,015EPYU363,SilverScreen Classics,103,1,103
1229,015EPYU363,TimeCapsule TV,25,2,59
1230,015EUYL212,CineQuest,63,1,63
1231,015EXIP410,DesignLab,15,1,15
1232,015EXIP410,PopCulture Now,165,1,165
1233,015FCDI608,SilverScreen Classics,102,0,102
1234,015FLCT124,SilverScreen Classics,133,1,138
1235,015FLCT124,TimeCapsule TV,32,0,32
1236,015FLLD622,DesignLab,170,0,170
1237,015FNVF001,Adrenaline,2,0,2
1238,015FOOP690,LimeLight,147,0,147
1239,015FTTJ597,Adrenaline,170,0,170
1240,015FVII475,Adrenaline,39,1,39
1241,015FVII475,DarkMatter,148,2,172
1242,015FVII475,Pulse,93,1,93
1243,015FVQZ002,TasteMakers,130,0,130
1244,015GAWL670,CineQuest,41,0,41
1245,015GZTJ643,PopCulture Now,143,1,143
1246,015HFFE409,CineQuest,164,1,164
1247,015HMSE178,ChillStream,56,2,120
1248,015ICKQ268,DesignLab,12,0,12
1249,015IUPK782,SilverScreen Classics,17,1,127
1250,015IUPK782,TimeCapsule TV,151,1,151
1251,015IYKV143,SilverScreen Classics,94,0,94
1252,015IYKV143,TimeCapsule TV,150,1,150
1253,015JHHY812,DesignLab,129,0,129
1254,015JHXW430,ChillStream,40,1,174
1255,015JHXW430,RetroReel,44,1,66
